Epoch #	State	EMG Power 	EEG Power 	  Delta   	  Theta  	 Spindle 	  Sigma  	 Gamma  	  0-1Hz  	  1-2Hz  	  2-3Hz  	  3-4Hz  	  4-5Hz  	  5-6Hz  	  6-7Hz  	  7-8Hz  	  8-9Hz  	 9-10Hz  	10-11Hz 	11-12Hz 	12-13Hz 	13-14Hz 	14-15Hz 	15-16Hz 	16-17Hz 	17-18Hz 	18-19Hz 	19-20Hz 	20-21Hz 	21-22Hz 	22-23Hz 	23-24Hz 	24-25Hz	25-26Hz	26-27Hz	27-28Hz	28-29Hz	29-30Hz	30-31Hz	31-32Hz	32-33Hz	33-34Hz	34-35Hz	35-36Hz	36-37Hz	37-38Hz	38-39Hz	39-40Hz	40-41Hz	41-42Hz	42-43Hz	43-44Hz	44-45Hz	45-46Hz	46-47Hz	47-48Hz	48-49Hz	49-50Hz	50-51Hz	51-52Hz	52-53Hz	53-54Hz 	54-55Hz 	55-56Hz 	56-57Hz 	57-58Hz 	 58-59Hz 	 59-60Hz 	 60-61Hz 	 61-62Hz 	62-63Hz 	63-64Hz 	64-65Hz 	65-66Hz 	66-67Hz 	67-68Hz 	68-69Hz 	69-70Hz 	70-71Hz 	71-72Hz 	72-73Hz 	73-74Hz 	74-75Hz 	75-76Hz	76-77Hz	77-78Hz	78-79Hz	79-80Hz	80-81Hz	81-82Hz 	82-83Hz	83-84Hz	84-85Hz	85-86Hz	86-87Hz	87-88Hz	88-89Hz 	89-90Hz 	90-91Hz 	91-92Hz 	92-93Hz 	93-94Hz 	94-95Hz 	95-96Hz 	96-97Hz 	97-98Hz 	98-99Hz 	99-100Hz	
 6422  	  2  	 682.4115 	14413.694 	10695.2947	1917.9475	1717.0569	464.2467 	97.6825 	435.6066 	1774.316 	3064.6261	2255.0363	2155.8546	1428.3898	644.3081 	403.2784 	387.4093 	 297.909 	311.0128	193.3054	159.8971	82.4026 	141.6524	101.5004	91.1187 	63.8819 	59.8444 	38.9947 	25.8359 	13.3184 	27.1338 	30.9215 	23.889 	16.6677	19.997 	22.9444	13.9266	12.0294	6.1703 	7.2931 	13.418 	6.5655 	8.8521 	8.3012 	 7.238 	6.6062 	3.6707 	5.8025 	4.0747 	4.4398 	3.6843 	 3.147 	2.6316 	 1.259 	1.6698 	0.9257 	0.56315	0.88601	0.90845	0.77176	0.39212	0.34021 	0.25416 	0.19878 	0.073871	0.068296	0.028417 	0.027602 	0.042434 	0.019342 	0.045785	0.048266	0.069534	0.11045 	0.20011 	0.25091 	0.30967 	0.30902 	0.19282 	 0.2204 	0.28631 	0.55953 	0.20872 	0.33034	0.30793	0.42952	0.40884	0.31409	0.32042	0.25788 	0.38093	0.42713	0.29636	0.39098	0.38279	0.34287	0.46566 	0.38597 	 0.4599 	0.43575 	0.39761 	0.12925 	0.19361 	0.20584 	0.44135 	0.33986 	0.44235 	0.35166 	
 6423  	  2  	 523.8218 	14573.6042	9147.9395 	2691.2407	2468.0295	709.3433 	139.8886	 578.688 	2546.4037	2345.6728	1119.5786	2015.3336	1331.0582	867.3087 	511.3748 	651.3594 	543.2425 	195.0846	306.0343	227.3821	196.5102	163.1299	117.0807	111.462 	71.7152 	87.5056 	71.9607 	70.6313 	72.7435 	45.0492 	22.9769 	23.847 	36.4556	25.3692	16.4274	16.8013	21.8118	21.5662	19.0332	16.6147	7.7384 	11.576 	7.0094 	5.3035 	6.1717 	5.5623 	6.0781 	3.9188 	4.9347 	7.7697 	2.5767 	3.1928 	4.2441 	2.3044 	1.5782 	1.0283 	1.2029 	0.88355	0.86085	0.61418	0.61574 	0.48282 	0.16825 	0.092325	0.050807	 0.02788 	 0.0214  	0.043659 	0.031278 	0.069267	0.12159 	0.093063	0.17492 	0.19351 	0.21879 	0.25754 	0.43589 	0.31431 	0.39929 	0.37422 	0.34517 	0.62433 	0.47341	0.45585	0.51523	0.71419	0.4382 	0.49194	0.31027 	0.42813	0.42965	0.58809	0.36529	0.42256	0.34627	0.57885 	0.58874 	0.46581 	0.39274 	0.45094 	0.33894 	 0.3576 	0.44409 	0.20983 	0.22686 	0.31203 	0.23372 	
 6424  	  2  	 517.1556 	13495.5094	9374.3907 	1966.534 	2242.2217	 579.744 	146.4755	312.6092 	1657.8273	2060.0539	1374.397 	3498.2761	771.0599 	459.9566 	430.2942 	343.9044 	586.8633 	303.4524	275.8948	227.9397	167.2527	173.0702	116.992 	124.4241	86.8156 	38.6045 	31.2944 	47.8511 	34.3568 	26.7203 	17.8065 	31.3028	32.6003	19.9244	24.8541	29.4777	21.9359	19.3981	22.3214	13.6022	12.2413	7.4051 	7.9866 	12.6489	6.5168 	6.5554 	6.9226 	5.7359 	5.1285 	6.2262 	2.1551 	3.1176 	 1.766 	1.6584 	1.8795 	1.3157 	1.1807 	1.5032 	0.46218	0.29082	0.23121 	0.36438 	0.15361 	0.13573 	0.05969 	0.030661 	0.015464 	0.024288 	0.039652 	0.041593	0.052757	0.14637 	 0.1554 	 0.1024 	 0.2124 	0.22965 	0.20805 	0.38113 	0.28388 	0.37954 	0.25479 	0.17152 	0.50252	0.38528	0.33265	0.61927	0.32962	0.58274	0.38912 	0.52518	0.65058	0.50572	0.25339	 0.354 	0.47659	0.52218 	0.37708 	0.30011 	0.23613 	0.33932 	0.38919 	0.50525 	0.49681 	0.41093 	0.52537 	0.26887 	0.28441 	
 6425  	  2  	 488.076  	9687.7511 	4477.4187 	3051.5566	1626.2542	596.2288 	131.2958	176.6533 	790.4457 	721.9147 	939.4944 	1322.1949	1249.656 	1305.9748	 864.94  	537.5961 	251.8078 	193.3499	109.4665	130.2586	110.7065	177.8794	 65.836 	113.6621	67.7069 	57.1671 	 39.388 	56.1408 	52.5116 	20.4024 	40.1417 	48.5418	18.6113	14.5087	26.0899	20.0404	11.8812	19.2165	10.5456	6.8244 	8.8372 	6.8153 	8.4316 	13.7352	9.3475 	6.6922 	10.4955	6.5965 	2.8041 	5.0268 	 5.046 	2.2564 	 3.006 	0.72001	1.6851 	 1.625 	1.2187 	0.82863	0.67918	0.39967	0.28563 	0.25924 	0.21114 	0.15881 	 0.114  	0.045234 	0.030698 	0.036325 	0.045998 	0.066198	0.078682	0.12285 	0.13446 	0.21338 	0.24874 	 0.2577 	0.16489 	0.21325 	0.53547 	0.20262 	0.40374 	0.43279 	0.32204	0.53885	0.57735	0.31085	0.2766 	0.27011	0.35295 	0.25998	0.43663	0.41237	0.40617	0.39848	0.41941	0.51439 	0.46626 	0.43991 	0.51155 	0.36713 	0.44587 	 0.1824 	0.31951 	0.47692 	0.28331 	 0.315  	0.20764 	
 6426  	  3  	 509.7201 	4959.2611 	2408.6923 	1432.9376	1153.3389	476.7784 	121.1338	133.2609 	402.8963 	421.9991 	389.2916 	757.9801 	417.7801 	218.2068 	472.6048 	450.2992 	248.4204 	79.6419 	64.1619 	98.6737 	59.7657 	53.4666 	74.1183 	 53.491 	76.1549 	64.9882 	41.0802 	53.5711 	37.1546 	24.5506 	18.6345 	20.9455	15.167 	13.7604	17.8634	20.7208	13.217 	9.9476 	16.5492	12.5627	6.4856 	4.4617 	11.7196	4.9859 	7.5706 	6.7158 	4.3874 	4.3101 	5.6695 	4.9264 	 4.921 	3.8302 	3.2374 	2.6258 	2.1819 	1.5987 	1.8014 	1.1199 	1.4174 	0.91358	0.55394 	0.30982 	0.32859 	0.16151 	0.083678	0.038457 	0.024366 	0.049864 	0.025434 	0.05128 	0.076782	 0.1046 	0.25039 	0.29447 	0.17433 	0.17016 	0.20826 	0.38867 	0.38944 	0.38604 	0.44787 	0.29349 	0.45306	0.57959	0.48005	0.51714	0.34113	0.44792	0.25836 	0.65284	0.57458	0.42602	0.52584	0.44075	0.36759	0.55076 	0.26117 	0.34819 	0.46637 	0.41643 	0.27345 	 0.3731 	0.19889 	0.43219 	0.32576 	0.21706 	0.32066 	
 6427  	  3  	 528.6397 	6004.1579 	2395.6639 	1997.9833	1858.8302	588.2474 	143.5642	239.1874 	476.5878 	203.0336 	252.6969 	982.7381 	502.2445 	314.1309 	 455.971 	694.7064 	403.9608 	218.7681	148.0927	140.5297	77.0748 	73.1609 	70.8836 	72.6149 	66.4468 	65.7576 	56.4431 	49.2409 	44.9788 	48.0464 	53.8669 	21.5453	38.2302	23.1583	18.151 	13.5692	10.265 	13.506 	10.2427	10.7582	14.6974	16.6931	8.5584 	12.9424	7.3754 	7.0349 	6.1362 	4.0884 	4.1669 	4.9473 	3.5762 	5.6586 	3.4505 	2.7497 	2.3316 	2.1435 	2.0609 	1.4634 	 1.386 	0.85767	0.76469 	0.43506 	0.23079 	0.15126 	0.050388	0.021392 	 0.0134  	0.022449 	0.037055 	0.047151	0.05174 	0.17121 	0.21889 	0.22645 	0.24767 	0.39438 	0.27235 	0.35371 	0.22865 	 0.5323 	0.41449 	0.39407 	0.3358 	0.62745	0.2896 	0.41862	0.2657 	0.43558	0.40195 	0.2576 	0.22745	0.44218	0.43369	0.34753	0.32448	0.41246 	0.36236 	0.58342 	0.63636 	0.50622 	0.24162 	0.32786 	 0.2478 	0.29984 	0.29929 	0.45715 	 0.3783 	
 6428  	  3  	 667.3887 	 7023.424 	3230.6293 	2126.4122	2185.8708	678.4663 	120.8243	335.5384 	788.1749 	525.8274 	383.6219 	 903.447 	586.1734 	341.1623 	189.3514 	984.1214 	486.8069 	225.8404	109.3768	113.9367	87.4331 	74.7705 	68.2919 	78.4651 	190.2192	111.2954	46.2385 	 44.933 	31.0329 	12.6055 	16.4547 	15.218 	35.5798	28.3559	21.833 	22.011 	19.8719	7.8261 	13.9616	8.9696 	10.988 	11.6241	11.5615	10.8266	8.8253 	5.6914 	3.0825 	7.8178 	2.9289 	 3.147 	2.3956 	2.2042 	3.0113 	1.6343 	1.2647 	1.6147 	0.95778	0.89002	0.51777	0.43496	0.68644 	0.36594 	0.36894 	0.21342 	0.10377 	0.035239 	0.022871 	0.032961 	0.033588 	0.070376	 0.0764 	0.13852 	0.13683 	0.15683 	0.32156 	0.28356 	0.42632 	0.40701 	0.26909 	 0.409  	0.50123 	0.31963 	0.34826	0.42677	0.60626	0.57729	0.58498	0.38007	0.52931 	0.51949	0.71838	0.39083	0.57911	0.41267	0.52496	0.54642 	0.40967 	0.29763 	0.58019 	0.37338 	0.41986 	 0.1795 	0.37706 	0.31219 	0.32674 	0.21099 	0.30874 	
 6429  	  1  	 1383.993 	4072.2872 	2094.4047 	1095.3873	625.0779 	 245.823 	109.7273	 96.0731 	404.2429 	319.0368 	252.9511 	 616.83  	648.8312 	431.9896 	317.3892 	156.0867 	119.2733 	105.8616	42.9552 	59.6111 	46.9872 	 48.645 	 31.267 	28.9938 	21.4605 	16.9632 	 21.728 	20.7416 	19.7726 	12.7943 	21.8893 	11.2626	18.5924	11.1706	9.7266 	14.7646	8.9145 	12.8628	13.0313	16.783 	 7.821 	8.5048 	5.6034 	5.7967 	5.0009 	5.7273 	2.9151 	4.2817 	3.8392 	3.7082 	2.6015 	2.4043 	2.2037 	1.7934 	2.5565 	1.1463 	0.68582	1.0297 	0.52839	0.28374	0.44744 	0.28238 	0.18295 	 0.1512 	 0.1001 	0.050317 	0.020115 	0.026843 	0.033452 	0.057113	0.063121	0.11837 	0.13884 	0.098878	0.29879 	0.22758 	0.28991 	0.77527 	 0.5844 	 0.3703 	 0.3885 	0.40744 	0.29135	0.3532 	0.50006	0.60338	0.3408 	0.62955	0.44941 	0.77377	0.48132	0.52215	0.31044	0.56139	0.4635 	0.49428 	0.42523 	0.41883 	0.26903 	0.44996 	0.37688 	 0.7885 	0.68701 	0.72976 	0.49523 	0.40754 	0.35296 	
 6430  	  1  	 832.1929 	7966.0035 	3320.9213 	2451.1868	1807.9454	496.6174 	142.3305	159.4917 	494.8819 	1008.2386	711.2228 	663.1927 	1019.5055	974.3897 	491.2223 	583.8604 	322.4933 	165.4381	189.5666	195.1895	120.7043	134.7368	80.7787 	37.9973 	38.3073 	52.9043 	68.5785 	65.8884 	55.8405 	29.8715 	 21.086 	27.7657	24.2674	15.2151	11.5759	17.091 	20.9157	14.9543	13.498 	17.0126	10.3587	14.3948	12.6085	7.5339 	7.7129 	 7.792 	6.6854 	5.0752 	3.8401 	3.2504 	3.1585 	3.2711 	3.1979 	2.3992 	2.5409 	1.6103 	0.98902	0.85454	0.92361	0.42612	0.41871 	0.28164 	0.17058 	0.082054	0.061687	 0.0251  	0.025512 	0.036557 	 0.03249 	0.070946	0.076538	0.074753	0.11789 	0.12835 	0.25872 	0.23603 	0.42455 	0.36902 	0.19062 	0.15425 	0.28297 	 0.4388 	0.19997	0.23745	0.30378	0.17701	0.3915 	0.48698	0.58813 	0.36265	0.26698	0.49893	0.33195	0.23532	0.24645	0.25456 	0.41463 	 0.4432 	0.60812 	0.48297 	0.74954 	0.54536 	0.40208 	 0.3993 	0.27072 	0.31184 	0.33958 	
 6431  	  2  	 681.4889 	11637.4333	6995.2436 	2226.7051	2004.9091	694.5762 	139.5092	474.9076 	986.6272 	1014.1298	1214.1468	2234.3395	1636.3698	 849.868 	443.9481 	557.4167 	224.9833 	322.1084	335.6305	119.9991	87.7009 	126.5159	162.0863	118.2436	104.3922	60.6178 	69.9072 	70.4488 	50.9281 	28.3993 	34.0597 	30.6874	29.3116	24.3752	25.5257	17.9797	18.2741	20.2518	17.6865	10.7571	8.7603 	10.6805	7.6037 	 7.748 	6.8314 	5.1743 	4.9018 	6.5473 	5.5864 	4.7693 	5.6043 	5.3591 	3.3511 	2.5864 	1.7004 	1.8723 	1.1384 	1.4537 	1.0656 	1.0745 	0.46267 	0.35923 	 0.2154 	0.21275 	0.11152 	 0.06188 	0.019075 	0.041572 	0.046886 	0.068888	0.13488 	0.13061 	0.15821 	0.19319 	0.23108 	0.31538 	0.38504 	0.29779 	0.39464 	0.48894 	0.37431 	0.32134 	0.32527	0.28447	0.83787	0.49152	0.51871	0.43554	0.53206 	0.56904	0.50685	0.44466	0.48214	0.29868	0.34609	0.36693 	0.61109 	0.32394 	0.48485 	0.097611	0.27488 	0.32706 	0.24646 	0.27391 	0.21535 	 0.5056 	0.46294 	
 6432  	  2  	 682.6951 	13747.982 	8105.1709 	3347.6322	2282.1732	698.3137 	142.2412	305.5343 	1023.6801	1683.991 	1631.8159	 2522.87 	1296.9818	1221.6685	998.1382 	551.3208 	381.7212 	268.1999	182.9899	284.6421	193.4053	165.7773	188.3359	125.4999	116.1259	59.8485 	 41.589 	44.1222 	 39.635 	41.5682 	18.4295 	25.6394	47.1424	38.246 	34.7839	23.2926	27.459 	22.6731	6.5349 	8.6884 	15.4613	7.4584 	10.2205	8.4023 	 15.64 	10.1967	8.8031 	 3.986 	4.1194 	3.3394 	4.5693 	2.5945 	3.2792 	1.4796 	1.5094 	1.5272 	1.2627 	0.86179	0.8646 	0.47797	0.40494 	0.51359 	0.21261 	0.18077 	0.066927	0.025603 	0.021498 	0.021216 	0.026491 	0.049233	0.09813 	0.12985 	0.16883 	0.27755 	0.20141 	0.38184 	0.18199 	0.36593 	0.28488 	0.18243 	0.28333 	0.43646 	0.59238	0.49276	0.76763	0.66411	0.44118	0.45215	0.44194 	0.21566	0.33909	0.26355	0.39535	0.54962	0.35468	0.29665 	0.42784 	 0.4486 	0.29603 	0.21159 	0.50377 	0.29897 	0.23027 	0.12788 	0.28324 	0.22804 	0.35746 	
 6433  	  3  	 612.1678 	7727.2876 	 3407.028 	2762.5779	2069.677 	483.8397 	137.6788	326.7522 	429.8024 	 643.342 	648.4969 	973.9451 	648.0466 	402.7472 	 980.702 	710.0669 	559.1114 	 229.54 	151.4856	122.9276	122.8419	93.9571 	50.1036 	58.1051 	55.4201 	44.9009 	61.5257 	40.9369 	27.8167 	34.6659 	 23.029 	23.5273	18.8482	19.2151	26.6299	14.8789	19.9803	21.6498	14.2146	9.7162 	5.4334 	12.9022	 8.486 	13.1888	5.3324 	5.2435 	4.7496 	 2.889 	 4.191 	 3.442 	3.6559 	4.3539 	5.0395 	2.7793 	3.6666 	2.6259 	 3.015 	1.6887 	1.6498 	0.76233	0.60611 	0.32565 	 0.1678 	0.089017	0.09708 	0.043801 	0.014704 	0.040485 	 0.02846 	0.042483	0.11072 	0.12653 	0.17345 	 0.3086 	0.27769 	0.28194 	0.28329 	 0.5164 	0.20147 	0.36623 	0.36668 	0.36805 	0.41067	0.50724	0.45181	0.58427	0.73666	0.77843	0.70724 	0.5277 	0.34082	0.61513	0.37302	0.39815	0.59218	0.65921 	 0.5177 	0.26327 	 0.3469 	0.50674 	0.48654 	0.62095 	0.22326 	 0.4459 	0.46473 	0.42333 	0.30268 	
 6434  	  2  	 949.1081 	8655.1632 	5366.3366 	1537.706 	1099.7869	412.3178 	123.6188	614.1115 	996.2688 	749.6443 	1446.9479	1021.9868	1192.7141	528.0963 	 495.631 	328.2485 	168.3621 	69.2946 	188.3859	74.5996 	 81.006 	80.7266 	67.3195 	81.0869 	37.7721 	40.4948 	26.3779 	35.6438 	26.5779 	22.7405 	32.2248 	18.6136	17.6478	12.4068	12.5909	22.8846	18.5025	11.9445	7.9608 	10.1916	13.1961	13.4336	11.9314	6.8668 	5.7579 	 5.499 	4.5323 	 3.209 	5.0755 	6.7326 	3.8355 	3.0924 	3.4467 	2.4366 	2.0579 	0.7944 	0.92321	1.1824 	0.90731	0.68045	0.53232 	0.40744 	0.26996 	0.18213 	0.069813	0.048489 	 0.02419 	0.023164 	 0.0168  	0.061191	0.052361	0.12343 	0.14786 	0.20777 	0.18074 	0.17578 	0.20885 	0.17943 	0.16023 	0.28238 	0.31501 	0.27724 	0.28203	0.46074	0.25954	0.33871	0.28807	0.41291	0.40878 	0.30943	0.27757	0.43633	0.40398	0.33446	0.44161	0.50244 	0.57213 	0.46775 	0.38247 	0.38273 	0.38675 	0.43374 	0.41899 	0.41874 	0.52637 	0.43629 	0.48035 	
 6435  	  2  	 597.2035 	11061.6601	6191.7432 	2464.0833	1914.3778	690.2977 	155.2286	481.4921 	1247.4322	1148.4361	1437.3524	1151.4008	1450.0357	 745.243 	702.6126 	540.3466 	298.1479 	318.1764	133.315 	165.8164	170.7237	114.7024	91.9321 	148.0909	65.1086 	87.6809 	72.8457 	 68.611 	41.6408 	 30.56  	21.1204 	32.9013	30.0815	30.2202	28.4978	17.4649	10.4906	12.188 	31.6947	12.7347	11.4093	6.1402 	10.0337	 13.45 	11.7693	 7.549 	5.5514 	6.6123 	2.4265 	 3.754 	3.7843 	3.8263 	2.5214 	2.8747 	1.7814 	1.6965 	2.5275 	1.3673 	1.9317 	0.68068	0.51087 	0.40503 	0.25262 	0.16506 	0.072403	0.028575 	0.015054 	0.027948 	0.037599 	0.051709	0.079838	0.095518	 0.1397 	0.13892 	0.13748 	0.33124 	0.33979 	0.28821 	0.26859 	0.30626 	0.42435 	0.33006 	0.47418	0.40761	0.38871	0.4563 	0.49331	0.36856	0.54591 	0.40175	0.51227	0.39477	0.67427	0.45797	0.39641	0.26427 	0.49817 	0.52727 	 0.4328 	0.27263 	0.29601 	0.24555 	0.39197 	0.45187 	0.46013 	0.32604 	0.27194 	
 6436  	  2  	 604.1343 	13530.6436	8774.8846 	2674.977 	1726.8655	 482.193 	83.8748 	337.3249 	1262.5776	2190.9055	1803.4495	1324.1354	2693.2463	824.4185 	809.0079 	 401.238 	555.5589 	190.4825	128.454 	110.2927	123.652 	109.8236	85.7418 	45.8565 	63.9019 	44.4854 	44.2028 	53.3392 	32.6595 	32.0713 	12.0947 	 30.48 	33.3119	18.4506	25.7075	19.1952	19.3157	14.4101	7.4514 	6.3716 	5.3187 	5.9884 	4.3226 	 4.961 	4.1364 	4.6553 	4.4308 	 2.754 	 3.203 	2.6105 	2.3351 	1.6101 	1.6938 	3.6958 	1.4008 	1.0463 	0.86133	1.3588 	0.87465	0.29044	0.23977 	 0.2283 	 0.1304 	0.069292	0.050071	0.050189 	0.015951 	0.029958 	0.023864 	0.064439	0.065214	0.089326	0.18523 	0.12385 	0.23115 	0.30001 	 0.2294 	0.24509 	0.35727 	0.44826 	0.46109 	0.33625 	0.45387	0.33826	0.30114	0.28029	0.37429	0.56056	0.35096 	0.46125	0.54956	0.51785	0.26654	0.39814	0.50003	 0.288  	0.26339 	0.42142 	0.44145 	0.32637 	0.30229 	0.30313 	0.24786 	0.22783 	 0.4335 	0.47027 	0.33668 	
 6437  	  2  	 570.3897 	14321.9066	9412.4339 	2220.6962	1909.6202	567.1997 	121.882 	577.5844 	1685.2553	1473.2605	2062.4903	1992.9258	2772.6583	884.1516 	274.9203 	508.6918 	473.9837 	291.972 	159.4745	139.7158	 112.38 	88.3098 	120.2168	60.3588 	91.0776 	 53.108 	49.2431 	 63.874 	57.9748 	38.5265 	28.4949 	34.3829	24.3043	20.6383	10.689 	13.8672	14.0224	10.2286	 7.046 	19.2407	12.4112	5.8676 	4.0139 	6.2646 	8.4033 	6.7269 	11.4685	5.9667 	6.7451 	3.3263 	2.0739 	 1.982 	2.5196 	2.3336 	1.8435 	2.0206 	1.1132 	0.60508	0.76305	0.71288	0.49593 	0.28036 	0.14282 	0.12154 	0.056428	0.026042 	0.018681 	0.023557 	0.032959 	0.036473	0.083674	0.07288 	0.22403 	0.11422 	0.17164 	0.14498 	0.17917 	0.23851 	0.25565 	0.37173 	 0.4581 	0.42732 	0.43356	0.3707 	0.29752	0.44625	0.46322	0.38737	0.28137 	0.7558 	0.34794	0.60424	0.32929	0.66081	0.59718	0.22696 	0.32585 	 0.3225 	 0.3816 	0.43147 	0.23015 	0.32216 	0.57966 	0.38291 	0.34987 	0.64318 	0.31736 	
 6438  	  2  	 664.0685 	14078.9584	9904.7654 	2244.3686	1827.1312	523.7249 	138.3323	191.1037 	1477.1209	1846.7185	2119.8168	2452.3775	2308.6536	842.5205 	364.1646 	512.4193 	414.8433 	192.4975	154.9309	141.2916	120.0743	204.0859	60.4543 	47.8382 	63.7723 	72.8858 	43.8478 	57.9103 	27.5345 	 32.057 	43.4462 	27.8724	17.5197	28.9353	23.2336	12.6789	15.0805	15.957 	19.5748	17.7671	8.9471 	9.5346 	10.5269	7.8567 	 5.032 	4.4437 	6.3035 	6.3501 	4.5345 	3.7112 	3.6988 	3.8822 	 2.67  	2.7659 	1.2059 	1.4937 	1.5881 	0.89605	0.81284	0.48462	0.32077 	0.51671 	0.28763 	0.16624 	0.10059 	0.041854 	0.021673 	0.025471 	0.023531 	0.043599	0.068941	0.091001	0.12024 	0.27926 	0.17184 	0.11199 	 0.1755 	0.16805 	0.32982 	0.26126 	0.22923 	0.29866 	0.48219	0.42072	0.54923	0.43839	0.60139	0.8275 	0.62209 	0.52122	0.48799	0.44138	0.27007	0.39146	0.55587	0.53073 	0.81262 	0.24061 	0.21969 	 0.2655 	0.45618 	0.29018 	0.31447 	0.45598 	0.32273 	0.38389 	0.24855 	
 6439  	  2  	 568.6581 	13657.1597	9011.7924 	2684.4737	1962.5052	661.2237 	174.3546	204.3537 	1725.986 	2027.4487	1374.5426	2417.2377	1496.616 	628.7618 	1046.6866	535.8429 	360.6883 	269.6905	189.1921	148.8238	109.4351	176.0967	102.5948	110.8527	61.6247 	79.8453 	 48.126 	45.2162 	40.3038 	41.9065 	51.5384 	28.5201	39.4059	20.8788	31.7196	23.8064	22.0356	31.1991	18.5101	10.6477	18.1946	15.2587	14.8117	7.4225 	4.3352 	7.5727 	8.7951 	8.5593 	6.0295 	4.7785 	3.0523 	2.2744 	3.2214 	2.9779 	2.7101 	1.8717 	1.4413 	1.3482 	 1.421 	0.94587	0.56772 	0.24008 	 0.327  	0.15571 	0.073487	0.042524 	0.028693 	0.023199 	0.042431 	0.059036	0.06296 	0.14332 	0.085445	0.17111 	0.21614 	0.21736 	0.34616 	0.25148 	 0.1885 	0.46764 	0.28299 	0.27377 	0.58193	0.42823	0.31714	0.38168	0.45871	0.2866 	 0.2322 	0.42605	0.46929	0.60854	0.53163	0.48291	 0.519 	0.23757 	0.27402 	0.26117 	0.67318 	0.47148 	 0.3073 	0.31357 	0.32719 	0.44118 	0.35812 	0.36703 	0.28016 	
 6440  	  2  	 656.1019 	13559.0107	8045.9306 	3478.1338	2386.1101	590.9285 	127.4874	384.3901 	2364.9421	1599.2328	1062.9404	1898.8815	1054.5388	836.1252 	1296.9127	725.0284 	466.2096 	295.1393	204.3558	165.7058	197.9739	146.8813	125.456 	96.7078 	94.1241 	45.5969 	25.9524 	42.1925 	59.9475 	44.6451 	34.7287 	23.636 	42.1659	21.3239	26.0381	12.2905	15.3036	13.7537	13.116 	14.4828	18.474 	7.9116 	5.4713 	8.7679 	6.8027 	4.4024 	5.3625 	5.6715 	3.0411 	4.8024 	3.8489 	1.8221 	2.9659 	1.0838 	1.9845 	2.0626 	1.1105 	0.80964	0.60729	0.43916	0.46871 	0.30925 	 0.1639 	0.11252 	0.047658	0.054569 	0.017725 	0.043287 	0.028443 	0.062008	0.061003	0.12038 	0.14791 	0.14158 	0.13678 	0.14363 	0.15443 	0.39876 	0.61634 	0.34918 	0.28241 	0.36158 	0.32058	0.39443	0.46003	0.69901	0.40084	0.35246	0.55004 	0.52081	0.66382	0.29467	0.36344	0.43065	0.54235	0.43109 	0.50017 	0.49487 	 0.542  	0.42458 	0.34479 	0.19213 	0.28444 	0.37295 	0.41056 	0.25988 	0.19003 	
 6441  	  3  	 612.616  	6870.1697 	2549.9111 	2781.4296	2269.7114	520.3345 	121.6088	128.5438 	207.5784 	441.6774 	451.6033 	 931.658 	633.3229 	251.5821 	916.1468 	874.9259 	575.4023 	287.9545	84.1559 	50.4597 	142.452 	135.4465	95.7685 	51.0383 	70.0018 	55.6396 	41.8667 	29.4661 	51.3867 	47.4784 	 30.291 	23.5858	23.8371	23.4428	23.1977	19.2589	23.8296	11.3889	8.3291 	12.7264	10.101 	11.7762	10.4989	10.2553	3.0747 	8.6622 	5.6392 	3.5587 	2.9658 	1.7551 	4.3733 	4.3228 	3.5159 	2.5951 	1.6862 	1.1595 	2.3387 	1.6565 	1.0323 	0.71989	0.64785 	 0.4958 	 0.2755 	0.19905 	0.13242 	0.045516 	0.024132 	0.033989 	0.036801 	0.036189	0.10652 	 0.1038 	0.17078 	0.26851 	0.26581 	0.20311 	0.47899 	 0.3532 	0.35997 	0.57695 	0.40953 	0.40379 	0.31821	0.53526	0.4013 	0.47224	0.52456	0.44153	0.44347 	0.35545	0.35652	0.56692	0.37397	0.49959	0.51101	 0.5486 	0.47071 	0.28587 	0.60699 	0.33639 	0.41303 	 0.5979 	0.63377 	0.61413 	0.41546 	0.28495 	0.22187 	
 6442  	  3  	 509.0643 	5197.4512 	2015.0569 	1797.1613	1353.7245	442.4966 	138.0534	221.8737 	491.7666 	375.5284 	176.2402 	 564.297 	428.4982 	416.0083 	624.4238 	333.6605 	309.0137 	244.5462	97.6646 	83.2994 	67.2749 	61.9926 	101.0136	85.8617 	34.9862 	41.3489 	36.4149 	35.6351 	33.8985 	21.4741 	 45.104 	23.4079	16.9219	27.4247	13.2211	12.6659	8.1515 	15.5351	11.9845	9.5078 	11.6635	8.6872 	12.796 	10.6569	10.8155	7.8899 	 4.004 	 7.029 	5.5569 	5.3223 	2.3432 	2.8227 	 3.327 	1.6123 	2.2458 	1.8351 	1.5801 	 1.47  	1.2139 	0.46687	0.28581 	0.31215 	0.33316 	 0.1637 	0.085069	0.038264 	0.013768 	0.034605 	0.017437 	0.04954 	0.086474	0.11662 	0.20071 	 0.1312 	 0.2345 	0.27086 	0.43986 	0.54857 	0.36909 	0.29099 	0.33041 	0.27778 	0.67661	0.27215	0.43349	0.37946	0.50868	0.35418	 0.2713 	0.34117	0.5188 	0.58249	0.44517	0.73564	0.49279	0.46368 	 0.5954 	0.61774 	0.52911 	0.74351 	0.61249 	0.26359 	0.48319 	0.32337 	0.53141 	 0.2272 	0.49648 	
